teams,hid,hypothesis,timestamp,uid,tid,balance,investment,p_initial,p_new,shares
Team Members,8,"Positive Effect of Losses in Amygdala, Equal Range Group",2019-05-11 20:44:15,Q22T213X,2332,80,-20,.331,.271,28.596001
Team Members,8,"Positive Effect of Losses in Amygdala, Equal Range Group",2019-05-11 23:41:57,SYECG1J5,2388,0,5,.271,.285,6.9260001
Team Members,8,"Positive Effect of Losses in Amygdala, Equal Range Group",2019-05-12 11:16:17,UI5OSPP3,2419,89,-6,.285,.26800001,8.2950001
Team Members,8,"Positive Effect of Losses in Amygdala, Equal Range Group",2019-05-12 15:35:23,05Q690PJ,2441,0,2,.26800001,.27399999,2.744
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:01:01,24XSQU5H,11,10,-10,.5,.45199999,19.09
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:01:07,OICJDPWE,13,40,-20,.45199999,.37,33.956001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:03:40,MWJ5YOGF,26,50,-20,.37,.303,30.132999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:03:43,AIPPUTFH,27,70,7,.303,.34999999,21.438
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:04:33,OICJDPWE,38,7,-2,.34999999,.34299999,3.062
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:08:35,388MW6UL,54,45,5,.34299999,.375,13.914
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:25:38,XLIF9C38,87,70,-20,.375,.30700001,30.343
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:30:26,1INW3TK4,97,50,50,.30700001,.57999998,113.474
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:32:29,AIPPUTFH,105,0,-5,.57999998,.55800003,8.7849998
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:33:36,AIPPUTFH,109,0,-5,.55800003,.53600001,9.1400003
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:34:33,1INW3TK4,111,0,-90,.53600001,.17299999,170.875
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:37:30,1INW3TK4,117,.352,90,.17299999,.53600001,170.87601
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:37:57,XLIF9C38,118,0,10,.53600001,.59200001,22.938
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:40:20,MWJ5YOGF,122,5,10,.59200001,.65399998,26.563999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:40:49,AIPPUTFH,123,0,-1,.65399998,.65100002,1.5319999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:45:21,XLIF9C38,129,0,3,.65100002,.66900003,8.118
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 16:49:15,TR9240RA,140,30,20,.66900003,.72899997,28.586
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 17:02:30,1INW3TK4,151,0,-36,.72899997,.61199999,53.557999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 17:17:08,388MW6UL,163,0,-15,.61199999,.54100001,29.17
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 17:19:01,388MW6UL,167,1.557,-1,.54100001,.53500003,2.164
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 17:31:05,OICJDPWE,177,2,-2,.53500003,.52499998,4.2540002
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 18:18:19,CYVH9I2G,204,80,-15,.52499998,.45199999,29.298
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 18:21:12,CYVH9I2G,210,21,5,.45199999,.47499999,9.3120003
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 18:24:16,CYVH9I2G,215,16,2,.47499999,.484,3.842
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 18:35:10,TR9240RA,242,10,1,.484,.48899999,2.0539999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 18:37:14,TR9240RA,245,9,4,.48899999,.509,8.0100002
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 18:39:25,CYVH9I2G,256,13.105,-8,.509,.47,15.681
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 19:26:39,LP4CNHKP,292,50,-15,.47,.405,26.658001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 19:28:11,ZFK1YIBJ,294,60,-10,.405,.366,16.27
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 20:12:55,1INW3TK4,300,0,-10,.366,.30000001,30.09
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 20:24:36,LQVXQAWJ,318,70,-5,.30000001,.285,7.0640001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 20:45:47,LRPGBCL8,329,48,-10,.285,.25799999,13.722
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 20:46:24,1INW3TK4,330,0,-13,.25799999,.193,37.464001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 20:48:53,1INW3TK4,331,.76300001,12,.193,.25,33.529999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 21:13:53,G5V0GGP4,353,16.514,-3,.25,.243,3.9820001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 21:26:14,1INW3TK4,357,.153,-11,.243,.18799999,32.459999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 21:28:08,1INW3TK4,361,.405,10,.18799999,.235,28.281
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 22:08:50,M6N6C2DK,374,25.999001,25,.235,.405,79.147003
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-02 23:16:09,VT6XJXXN,379,60,-10,.405,.366,16.264
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 00:22:03,DNKD6X99,394,50,-20,.366,.30000001,29.952999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 07:04:29,4SM8OPKC,429,30,10,.30000001,.366,30.080999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 07:12:44,RCO4BDT4,448,91,-1,.366,.36300001,1.574
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 07:34:09,4SM8OPKC,456,4.9200001,-10,.36300001,.296,30.229
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 07:40:20,4SM8OPKC,464,2.0999999,-2,.296,.28999999,2.829
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 07:58:20,388MW6UL,465,.55699998,12,.28999999,.32699999,17.354
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 08:00:25,M6N6C2DK,466,.99900001,-10,.32699999,.25600001,34.365002
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 08:08:38,8TN3JNWP,473,40,-20,.25600001,.20999999,26.065001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 08:26:00,M6N6C2DK,508,.99900001,-8,.20999999,.145,44.919998
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 09:23:08,L2K2AHDZ,537,10,10,.145,.226,54.539001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 09:33:01,4SM8OPKC,539,5.0830002,-5,.226,.215,6.4169998
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 11:55:24,0DJXJQ03,594,60,-5,.215,.205,6.329
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 12:20:22,VSNS90C6,602,94,-1,.205,.20299999,1.256
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 12:20:28,VSNS90C6,603,93,-1,.20299999,.20100001,1.253
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 12:20:44,VSNS90C6,604,92,-1,.20100001,.199,1.25
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 12:20:53,VSNS90C6,605,91,-4,.199,.191,4.9679999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 12:22:24,VSNS90C6,607,77,-5,.191,.182,6.145
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 17:03:55,G5V0GGP4,698,13.514,-3,.182,.176,3.654
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 17:27:58,K4RY6M01,735,64,1,.176,.184,5.5440001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 18:26:26,4SM8OPKC,761,.082999997,5,.184,.19400001,6.1669998
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 18:59:22,TR9240RA,768,2.7490001,-5,.19400001,.153,28.962999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 18:59:35,TR9240RA,769,7.7490001,-2,.153,.14,10.362
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 21:00:33,A80M330E,771,100,-1,.14,.138,1.161
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 21:01:46,SYECG1J5,772,100,-1,.138,.13699999,1.16
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 21:05:42,885QKCFS,786,5,-5,.13699999,.13,5.7709999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 21:27:41,SYECG1J5,790,80,1,.13,.132,1.151
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 21:29:12,SYECG1J5,791,81,-2,.132,.12899999,2.3
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-03 22:36:10,LRPGBCL8,820,18.118,12,.12899999,.147,14.798
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-04 12:28:38,A80M330E,858,57,-10,.147,.133,11.62
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-04 17:16:50,A80M330E,869,49.957001,-5,.133,.126,5.743
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-04 22:36:05,OICJDPWE,891,0,4,.126,.131,4.5910001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-05 22:20:54,8UMQ8DHM,923,50.000999,4,.131,.16500001,27.073999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 07:16:18,VK9IQ0M8,948,22,20,.16500001,.317,84.984001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 08:02:01,XLW8525N,955,80,-20,.317,.259,28.063999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 08:24:18,ZG3QR5WU,969,89,-10,.259,.235,13.276
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 08:24:38,RCO4BDT4,974,50,-10,.235,.212,12.874
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 08:37:30,V1F8P236,999,100,-1,.212,.20999999,1.268
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 08:37:51,V1F8P236,1000,99,-9,.20999999,.192,11.264
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 08:49:57,Z65ZIWMT,1021,10,-10,.192,.17399999,12.237
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 09:23:09,IMCM6CSW,1034,75,-20,.17399999,.142,23.740999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 09:25:22,IMCM6CSW,1040,0,20,.142,.17399999,23.743
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 09:26:06,IMCM6CSW,1041,19.999001,-19,.17399999,.142,23.740999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 09:29:33,LN19530Z,1051,84,9,.142,.21600001,50.799
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 09:31:41,LN19530Z,1064,39,15,.21600001,.32499999,55.898998
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 09:46:03,A80M330E,1078,33.372002,-20,.32499999,.266,28.378
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 10:04:30,A80M330E,1086,28.947001,32,.266,.36700001,46.722
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 10:05:24,A80M330E,1087,60.946999,-40,.36700001,.24600001,57.474998
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 10:08:04,0DJXJQ03,1092,20.924999,-5,.24600001,.234,6.5770001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 11:30:17,XOSQ3HI9,1127,62.692001,-40,.234,.15700001,49.588001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 11:33:08,CYVH9I2G,1132,.105,1,.15700001,.15800001,1.187
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 11:34:53,IMCM6CSW,1137,7.0019999,7,.15800001,.17,8.3730001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 11:35:25,XOSQ3HI9,1139,22.691999,-20,.17,.139,23.641001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 12:15:07,XLW8525N,1182,3,-3,.139,.13500001,3.4760001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 12:23:14,XOSQ3HI9,1187,1,-1,.13500001,.134,1.155
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 12:23:45,A80M330E,1188,.67199999,7,.134,.14300001,8.1239996
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:14:26,XOSQ3HI9,1198,.124,20,.14300001,.175,23.773001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:17:29,XOSQ3HI9,1208,.125,20,.175,.214,24.809999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:24:07,XOSQ3HI9,1224,0,19,.214,.25999999,25.802
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:40:08,F6ZXD1UJ,1265,96,1,.25999999,.26800001,3.789
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:46:41,XOSQ3HI9,1285,20.414,-10,.26800001,.242,13.419
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:47:46,XOSQ3HI9,1294,.41499999,10,.242,.26800001,13.419
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:48:56,F6ZXD1UJ,1301,19,2,.26800001,.28200001,7.277
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:49:21,F6ZXD1UJ,1302,17,1,.28200001,.289,3.5
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:52:53,VSNS90C6,1311,7,-7,.289,.27000001,9.7139997
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:53:14,X1BQVVDM,1312,100,-10,.27000001,.244,13.454
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 13:53:41,4SM8OPKC,1313,5.0830002,-5,.244,.23199999,6.5619998
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 15:59:16,K4RY6M01,1406,17,-10,.23199999,.204,16.65
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 15:59:54,K4RY6M01,1407,9.5200005,-4,.204,.19599999,4.9990001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 16:38:43,LQVXQAWJ,1426,55,-10,.19599999,.177,12.291
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 17:07:25,69XEK8LQ,1470,34,-10,.177,.16,12.028
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 17:07:58,GV3ZO0KL,1472,20,-10,.16,.145,11.801
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 17:09:16,GV3ZO0KL,1478,2,-2,.145,.142,2.335
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 18:14:37,99W5WBXT,1508,98,1,.142,.15099999,6.8299999
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 18:36:17,V1F8P236,1517,15,-5,.15099999,.14300001,5.862
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 18:38:28,99W5WBXT,1521,97,-1,.14300001,.13500001,6.8870001
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 21:44:23,U93VJXEP,1546,92,-1,.13500001,.134,1.155
Team Members,9,"Greater Positive Effect of Losses in Amygdala, Equal Range vs. Equal Indifference",2019-05-06 21:50:30,U93VJXEP,1554,77,-2,.134,.131,2.3050001
